Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Departure_hour,Departure_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1470,1,other,5963,27,3,2019,19,45,19,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,no_info,3597,24,5,2019,15,35,13,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
910,1,other,8529,12,6,2019,10,5,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
845,1,no_info,10678,12,6,2019,19,0,4,55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
755,1,no_info,8285,27,3,2019,21,0,8,25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
620,1,no_info,18371,12,6,2019,12,35,2,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,no_info,12692,6,6,2019,9,45,20,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,no_info,4423,24,4,2019,8,50,6,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,other,7229,9,6,2019,22,50,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
170,0,no_info,6144,3,3,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1300,2,other,10919,1,6,2019,4,25,6,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,no_info,4148,27,3,2019,0,5,21,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,other,3873,24,3,2019,23,20,20,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
550,2,no_info,11702,21,3,2019,18,50,9,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
505,1,no_info,14871,6,3,2019,1,35,17,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1705,2,no_info,11234,18,3,2019,11,10,6,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
490,1,no_info,6938,6,6,2019,22,30,14,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1,no_info,6093,12,6,2019,21,0,8,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3943,15,5,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,no_info,8040,6,6,2019,11,50,10,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
810,2,no_info,15129,9,5,2019,12,35,23,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,no_info,3597,9,5,2019,20,5,17,45,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
700,1,no_info,8610,6,5,2019,18,50,7,10,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
395,1,no_info,13067,1,5,2019,23,35,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,4991,9,5,2019,12,20,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
315,1,no_info,4649,1,4,2019,20,20,15,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
135,0,no_info,3597,18,5,2019,10,35,8,20,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
660,1,other,12898,21,5,2019,19,0,8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2245,2,other,9296,27,3,2019,19,45,6,20,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,8855,3,3,2019,19,45,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1270,1,other,10262,6,6,2019,19,0,21,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,3943,24,6,2019,8,50,6,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
385,1,no_info,9001,3,6,2019,19,15,12,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,1,no_info,7670,18,5,2019,1,30,10,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
465,1,no_info,7530,3,6,2019,1,30,17,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
295,1,no_info,8443,1,5,2019,14,15,9,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
315,1,no_info,5351,1,4,2019,11,20,6,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
190,0,no_info,6688,21,3,2019,9,10,6,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1355,1,other,11087,12,3,2019,19,10,20,35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1815,2,no_info,7664,15,3,2019,12,5,5,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315,1,no_info,4775,15,4,2019,20,30,15,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,no_info,3514,27,6,2019,17,55,15,20,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1300,2,no_info,13376,24,6,2019,4,25,6,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1705,2,no_info,14300,12,6,2019,12,35,8,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1,no_info,7480,27,6,2019,9,25,20,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,2227,12,5,2019,22,50,21,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
870,1,no_info,7452,18,5,2019,22,25,7,55,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4409,24,5,2019,12,55,10,20,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1555,2,no_info,4647,3,4,2019,11,5,9,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,other,3332,21,3,2019,12,5,9,30,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
555,1,no_info,6902,27,3,2019,19,15,10,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
215,1,no_info,6857,6,6,2019,23,30,19,55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
550,1,other,12373,9,5,2019,4,25,19,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
440,1,no_info,11789,15,6,2019,19,0,11,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,2,no_info,13039,9,5,2019,7,40,17,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1,other,11087,12,3,2019,11,25,22,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1625,1,no_info,9345,18,5,2019,23,25,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
90,0,other,1965,24,6,2019,0,15,22,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
810,1,no_info,6093,3,6,2019,21,0,7,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
800,1,other,11841,9,6,2019,8,15,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
775,1,other,9663,9,5,2019,10,5,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1425,1,no_info,14714,6,6,2019,19,0,19,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1660,1,other,8529,12,6,2019,22,35,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
275,1,no_info,5073,6,4,2019,12,10,7,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,no_info,7229,24,4,2019,10,10,7,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
555,1,no_info,9194,6,6,2019,19,15,10,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
440,1,no_info,11789,12,6,2019,19,0,11,40,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,2017,12,6,2019,14,45,13,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1320,2,no_info,15894,6,6,2019,12,30,14,30,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0,no_info,3419,9,5,2019,4,15,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1375,2,other,10368,9,6,2019,4,25,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
290,1,no_info,6027,24,4,2019,20,0,15,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1,no_info,7480,18,5,2019,9,25,20,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1,no_info,7189,12,6,2019,17,15,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
165,0,no_info,7276,15,3,2019,12,45,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1015,1,no_info,15764,6,3,2019,4,25,11,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
550,1,no_info,14714,6,6,2019,4,25,19,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
